Remueve codigo sin usar,https://www.github.com/JSwingRipples2016/jswingripples/commit/6cd9e15f885c3e905fd5a86c89972c89223e680e,-0.1
Remueve codigo sin usar,https://www.github.com/JSwingRipples2016/jswingripples/commit/5d02f7f9a709c5f4c29f32c20d94b7cd205a1f43,-0.1
Limpieza de funciones remplazo por nuevas,https://www.github.com/JSwingRipples2016/jswingripples/commit/91f3568c5afc0872f941211c8afb3c8537bc789b,-0.1
No es de este semestre ,https://www.github.com/belisariops/ATK/commit/e6ed14af1ffbc395721560b598a98ff69e9cbe8a,0
No es de este semestre ,https://www.github.com/Hawkline451/TeraCity/commit/db28704d8b1a1a8f7e8e5045e5986ea356572f76,0
arregla bug,https://www.github.com/JSwingRipples2016/jswingripples/commit/a5248c0845b04ae6905258c253bd9cdaadb5e181,-1
Remueve comentarios,https://www.github.com/JSwingRipples2016/jswingripples/commit/97c7fd39d071df53dcbdebc7cc52caff6995bd89,-0.1
Agrega try catch lipiar codigo,https://www.github.com/JSwingRipples2016/jswingripples/commit/6d48568af9dec98d6df4b886bfb0c3a739618d44,-0.6
Modifica metodo,https://www.github.com/JSwingRipples2016/jswingripples/commit/e940c430f5b64d6a355cddd09bbe71169d14700b,-1.3
arregla imports,https://www.github.com/belisariops/ATK/commit/4c0051c8611302feb0e0a86010f0c4b9770c0346,-0.5
remueve clase que no se usa,https://www.github.com/JSwingRipples2016/jswingripples/commit/d39133ce5ce12d788680cd03b844e8771a31220d,-0.5
remueve metodo que no se usa,https://www.github.com/JSwingRipples2016/jswingripples/commit/1e0979f84e9c2a3a757f124d3097e9a8be6bd98e,-0.5
remueve import,https://www.github.com/JSwingRipples2016/jswingripples/commit/d4ddf067a968f113213710e56bfcfb709993fac5,-0.3
rename funcion,https://www.github.com/JSwingRipples2016/jswingripples/commit/61263a5eb8f0e06fb86d2c14914949b8ce729a2d,-0.7
cambios menores y anade imagenes,https://www.github.com/belisariops/ATK/commit/a78f6e8e1f047ddf879668af14a620a071e602d3,-1
Agrega funcion y refactor,https://www.github.com/JSwingRipples2016/jswingripples/commit/60d45f47466f43b11ec36f717add4906f35313fa,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/8fd10a3861c027936b9fdf25a48937aef0bb035b,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/fe5d63fe0518cbf4d7473423b812abc4e376b2a0,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/189c01242ff67180995345d1e2c7cdd82fa9ea38,-1
-1,https://www.github.com/PaperTanuki/mochadoom/commit/8beac9cfda2940dea79f0c185af448c5bb56450c,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/2b541985e272dc1f09d117f62222c6c354a45fe1,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/18fd91748b89a386d384867a63a658fb705949e1,-1
-1,https://www.github.com/Hawkline451/TeraCity/commit/e3531cbc19b7d654afcc348ff87b7d60d80696cd,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/f64e3ab37fb2b33e50088cfc09a716a84ce83056,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/7b15ebb3851911a2bf7520ddd4eac752661edb2c,-1
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/d339f1ce7af6f8f9cf6b09706fedb26d33e3f502,-1
-1,https://www.github.com/PaperTanuki/mochadoom/commit/6f84f04a666a7ec8e669b584aaa86fdbbebcc6be,-1
-1,https://www.github.com/belisariops/ATK/commit/51e5f6f6e3b3408ecee3bb45da5cc9dc57149efc,-1
-1,https://www.github.com/belisariops/ATK/commit/144f1dbd396452ce9ea343b84d91569b9b470abf,-1
-1,https://www.github.com/belisariops/ATK/commit/d624af47e2348c5bd469c90a5ea701e60b40dd58,0.3
-1,https://www.github.com/belisariops/ATK/commit/5294ca7fe07762fbb185eda267eeec425c7282ed,0.3
-1,https://www.github.com/belisariops/ATK/commit/3742abfdd9f83e201f97d5a955b4c77768a1c181,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/6a9c17d313205a38d71fe6c0950dda2938f16b0b,0.3
-1,https://www.github.com/belisariops/ATK/commit/60f63c4b1f5ab929ba9084c30e7e9751c1df35a6,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/a10eee8f8362157f48892136e63c1709bf8f001a,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/891577af669fb3d78723e2ef17e62ca11eb2eb00,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/782a2095aec58ec86b61e02afd5ff41bf2e4249e,0.3
-1,https://www.github.com/belisariops/ATK/commit/57286e8ca62edbdef457491216654b99829a158d,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/5ab350a73cc4bcdffdc73d8a350be3dc7575b8ae,0.3
-1,https://www.github.com/belisariops/ATK/commit/f5a330dbaaee241c7002ad0efd24902c06e50d41,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/f48e9cd909a46d2f38231a4068f54f240506d74d,0.3
,https://www.github.com/belisariops/ATK/commit/ac065ea4ce84b9d15c9249f304334150efedde70,0.3
-1,https://www.github.com/belisariops/ATK/commit/f527be6e4ff22ef03af2dd11aae4f9cfa28db809,0.3
-1,https://www.github.com/belisariops/ATK/commit/07a6f447abcc88f0a6ab1df19fcbe59dce326eaf,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/1a7bfd1c657a5337ab323a52e15ee1747b710ce7,0.3
-1,https://www.github.com/belisariops/ATK/commit/365b791c6c4b23418ca031c7ff756219e2beeddf,0.3
-1,https://www.github.com/belisariops/ATK/commit/819f07be2ace17e449562ab8b8ed26e3378d19ea,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/87fa1049e269af9e2ce9a1a5ef01f93e6360e4b1,0.3
-1,https://www.github.com/belisariops/ATK/commit/ac7d577bd206393c76db5356fa626492726da748,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/4b402fd33f463192319a6ce91ac8c99437814517,0.3
-1,https://www.github.com/belisariops/ATK/commit/b3f9d846aef26320f8c11a0f50c678d1d82d3e8d,0.3
-1,https://www.github.com/belisariops/ATK/commit/4eb8f660ca66e44a15580dca328bb1f0db1ec1b7,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/edf3da2c4189365be801560758c238d10c8041da,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/49e03b3200d14928181ae54a9ef2299b76b1590d,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/91ca81e38dcf805ca61e88441d0202da6249b748,0.3
-1,https://www.github.com/belisariops/ATK/commit/b7d48f12aee88f806c78cdbebd3d3feba4242335,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/cf8ede1911e683317eade6788222d78f7c94fc62,0.3
-1,https://www.github.com/belisariops/ATK/commit/5ae5d9c6b8b28d86b866544302329d7c50757d38,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/efaaf4f5fe4aadcdd905ad3697fbef5deb931f6d,0.3
-1,https://www.github.com/belisariops/ATK/commit/f934e358e01b1b3f33d92c0b4daba30a64777103,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/d4fd6757af809b364730c8ac9a93d77dc133dd1d,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/11f7951ed856f6c077f8ee09df7b848620389e6b,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/f347ffd336dc029bc51d961d0f08c27c29b0b57a,0.3
-1,https://www.github.com/belisariops/ATK/commit/3a48430d0501dfda50889c7fa55630a64bd9dc89,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/937446ebe418696c5567299bb92509a0c4a81cb6,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/16abd1f0772ef5f5e2a7b3c379728a1ff4aae160,0.3
-1,https://www.github.com/belisariops/ATK/commit/6b540d666c993e42fe262f3f184c378502d09cf5,0.3
-1,https://www.github.com/belisariops/ATK/commit/ef5ed896811547a349e55709287613b621318b2e,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/52a5c41dc6908c8c20385c604b68accc28d8dd9d,0.3
-1,https://www.github.com/belisariops/ATK/commit/9d4b5013e105cf757b72bef2d3aab4297f854140,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/8288ae79a64169daafbaeec0f56d8aa9b8e7c42e,0.3
-1,https://www.github.com/belisariops/ATK/commit/130db4f68319b9af630219f10bd1e34b2f36576b,0.3
-1,https://www.github.com/belisariops/ATK/commit/9020b6fb9877e3161d244bca7fac728d1ee9afaa,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/eba86f4cc04b96523f1a0c78edabdb0a4fe83c0a,0.3
-1,https://www.github.com/belisariops/ATK/commit/cb52b1f06437085ed84a5c220cccc8605df9320a,0.3
-1,https://www.github.com/belisariops/ATK/commit/1eacc7f0b07bfecaecf80ee7ea1f8473c51b0f17,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/a93b3a88c39a155baec40718622b0d7c95726813,0.3
-1,https://www.github.com/belisariops/ATK/commit/ca4305650ef8a62843c77ac2345e687b59e3dfe3,0.3
-1,https://www.github.com/belisariops/ATK/commit/0a2ca5cdb7741f4d9d860c573bf362a4091ff35a,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/8a87f19057a88da2c5a889a0da9963f8eebf6487,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/ead0f6a17a127bc9a86dace4fcd394336e6eb957,0.3
-1,https://www.github.com/belisariops/ATK/commit/744e7186c5f63b15d90b82cf316207a3dc68d7d3,0.3
-1,https://www.github.com/belisariops/ATK/commit/7e2517e55d545e3e9ec3893267316009a0717ed3,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/3e6902c12731a0000ee2328285b0c9c38b755a95,0.3
-1,https://www.github.com/belisariops/ATK/commit/6c1c8adc0623bf224e7be57c92afc8072f4588d9,0.3
-1,https://www.github.com/belisariops/ATK/commit/3ad8f99540074d700fa741947d0622415a695264,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/7964c7bce8de3879de3cb157a99546320abab7f2,0.3
-1,https://www.github.com/belisariops/ATK/commit/086080dc4a0c5845015723cbdfd32a59f6888d26,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/50d3c5aa3efdaa7199f184eaa5062768d05db94f,0.3
-1,https://www.github.com/belisariops/ATK/commit/6414313c90c91ba8aa8fbd450a6227c7c14b46da,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/a2191bf1fe35b47ca0c1b969e8096ca1e798eb01,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/71078c73c4fc4015f46cbf9c7b50409444a0e3ac,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/f0ec7517b9a27845ee152b7e4f2b346bcc1c6931,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/3adf558900a04c5a292897ccff9a99ce3ce35d6f,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/5fff183364b4f1ffa74dc62c46cd74ad4d94e898,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/6c9b28458a958096f4fabc462ee64a423fd2aa97,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/f654ee93c12f1bd52c6b28bf6f21b9f7e5e726cf,0.3
-1,https://www.github.com/belisariops/ATK/commit/e65fc0d7ae6da07e128629fa486eae6c9a11411b,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/a6071b311501a82fb3d61e1b05c125caef7c2d71,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/a6d38cbc414c6369d51ff350f291587c9a4a06f5,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/2ad5fa0d51e706a3ea29588f548e9a48a18338b7,0.3
-1,https://www.github.com/belisariops/ATK/commit/1afee52be75179f895021e43d4b94e4d6b728076,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/90919d63daca57e18b850a66a245aad38b1414cf,0.3
-1,https://www.github.com/belisariops/ATK/commit/11b6611d16e04c3d1b111996d235ade8800f3630,0.3
-1,https://www.github.com/belisariops/ATK/commit/dd7f8e2e23f2132f3e48c34c6e20fd1e34489736,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/d30d11bd718b0e0d31c79194093d51cc3fb2f278,0.3
-1,https://www.github.com/belisariops/ATK/commit/45037137f92f5429f2b526b05aab4e65c4943e85,0.3
-1,https://www.github.com/belisariops/ATK/commit/630d30cb211f7031efa8477622ff37f19c426e7e,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/247c4407793e22ff1b3fbd19235dc7e9f2bede29,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/1e9b50a64183409ade743b699f9704984dc196cd,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/95d2f9c67b0c5aacdabdfb4441ade31aacac3890,0.3
-1,https://www.github.com/belisariops/ATK/commit/0c6598cf3d0423b5409d3c96e0243984c2b4f2f1,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/0a2c0e4892fae6b2cd4dcdd53aaf1316c263bd6b,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/8ef1099c93d6d2e78d12ea9561286fcd3b5c032d,0.3
-1,https://www.github.com/belisariops/ATK/commit/e766d1b4847591e62981ca46ee48a6d8815ab041,0.3
-1,https://www.github.com/belisariops/ATK/commit/0aa58f16ed789ade8c854a8f879bb9ccc2ab316c,0.3
-1,https://www.github.com/belisariops/ATK/commit/3f69fe472f188c9207484dd98e1873253dbd4167,0.3
-1,https://www.github.com/Hawkline451/TeraCity/commit/80574b85f57b933c06727108fa9bebb77401785f,0.3
-1,https://www.github.com/belisariops/ATK/commit/2db3bc0867a5553375fc92212552d3c52381d466,0.3
-1,https://www.github.com/belisariops/ATK/commit/89cda6b87a50c115f4be7cf3fbb507672aa84683,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/58288cb2bff20299c92529b1cfe8a81283d8ca65,0.3
-1,https://www.github.com/belisariops/ATK/commit/89e8fefa1072000a1496efcec52d3614a78b7fc2,0.3
-1,https://www.github.com/belisariops/ATK/commit/bbf071a5522ddb1a6ec06c8ee90ff281060c3f49,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/fbe34a60bf18fd52663dd152127f1d59f65e6f13,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/0357776bc1105686d656f70476b76608fe0cc847,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/2012d4cf08cd382bde7fedff5ad49b06a08c6cb8,0.3
-1,https://www.github.com/belisariops/ATK/commit/4d3d584eff1ba9be768a3ab86ffa5466bcf42234,0.3
-1,https://www.github.com/belisariops/ATK/commit/28188c2ede5b0d2358aba131f2c7457305cbac78,0.3
-1,https://www.github.com/belisariops/ATK/commit/9b1501b04603e55d47a8fb4528a2b5d13f6a4de4,0.3
-1,https://www.github.com/belisariops/ATK/commit/6f5842dbb6cb0ddfd9003a326a67ef206a3cb6cf,0.3
-1,https://www.github.com/PaperTanuki/mochadoom/commit/2896352b955d7510e2c65febea022edd6ebd0554,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/4c67d9948927b057dc3daada261397b6daf18ea9,0.3
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/8b7532bac4a1e7a4a10626eeec2dd956da74d875,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/2b8b7dbb4da5712675d30c28884a7a9d0bd7f1cd,0.2
-1,https://www.github.com/belisariops/ATK/commit/3a36453298f38b62b33b016dca33e11bd94574d8,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/7468601aad1ad181e716debaa91bc79011f1206d,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/2731e58120f44f08e0d3c8839fca3d39d63ed1e1,0.2
-1,https://www.github.com/belisariops/ATK/commit/9a12b2210aa11fd33207296eb5e2d66154fc0773,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/86ce994e4ab0eedb1379f3e1131421afc8bbaf27,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/9201a0622935f55c38bfd8c7ca9ee32411a5c14f,0.2
-1,https://www.github.com/belisariops/ATK/commit/f0038ae0cab54d524f3e60bfded9f11954fb2a38,0.2
-1,https://www.github.com/belisariops/ATK/commit/0809d7c12cec4a70dbe4f1282388dfea48d0d7f4,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/f5c3a7084d070ec3e21b2e0eab889193f6951904,0.2
-1,https://www.github.com/belisariops/ATK/commit/33a687b955727c4cef11f5c3bf7449a6fb384bf3,0.2
-1,https://www.github.com/belisariops/ATK/commit/4805cfcac77b758a76da59e0ac3e20bd65a1a64c,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/faeac127de15eb891098e3c2addb6927c731a9f9,0.2
-1,https://www.github.com/belisariops/ATK/commit/6049a24e8d6ca36ee8a944309f3cef5bfcdd15b5,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/e680627d42fde7b3cd8c9143931dab65b0151702,0.2
-1,https://www.github.com/belisariops/ATK/commit/809226628270326bdf5fb43b7586b78dfc350a64,0.2
-1,https://www.github.com/belisariops/ATK/commit/e5da65b16acced834c5c0122b0177e5dadd676c0,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/c01389f46eb1d62f738669033fe9473fefcb7aeb,0.2
-1,https://www.github.com/belisariops/ATK/commit/d82656b73492bc0c84b0c88ac1a3303e66aad2f2,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/73e1aeff558536118f275d037e2dc071df090d7d,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/ab5fb561358b2d0e82603345f9ae0076bace7920,0.2
-1,https://www.github.com/belisariops/ATK/commit/3d598ddcfc66dc082a54d61db108c6c6fb28faf0,0.2
-1,https://www.github.com/belisariops/ATK/commit/cefe4942706b805a9d1edcab785484fdfcf8ebfe,0.2
-1,https://www.github.com/belisariops/ATK/commit/20daee7b03a5838d790ff9070da4c2369cfbb36b,0.2
-1,https://www.github.com/belisariops/ATK/commit/1d0362ade864477a25ab1e3d5023afe85806c094,0.2
-1,https://www.github.com/belisariops/ATK/commit/58f306b79cec45bc9747ea1ee660762ed28620ae,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/8ef2eefb4f1a62dfc580a33ae40da0d908618ebc,0.2
-1,https://www.github.com/belisariops/ATK/commit/bbd7131c4aab6b20bc3007e9a4693ad1d841a1af,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/5a3921bc7ea0dc875d126c32957dfe61d19887f4,0.2
-1,https://www.github.com/belisariops/ATK/commit/9343013cc4e00bf1ee7603331539a35c3742f6e2,0.2
-1,https://www.github.com/belisariops/ATK/commit/cc908d550006b4bbfc4a7043cd05ce84f962008e,0.2
-1,https://www.github.com/belisariops/ATK/commit/86d3b5563e27d59c85aadb9a34c667930a2e7621,0.2
-1,https://www.github.com/belisariops/ATK/commit/640e73d7d524284b8bb978b6e90e9d852c60603b,0.2
-1,https://www.github.com/belisariops/ATK/commit/7f69790d0a993f8569909152955ace410bd92b70,0.2
-1,https://www.github.com/belisariops/ATK/commit/66cbef659620a000e205a1110c255481dfb6b7ce,0.2
-1,https://www.github.com/belisariops/ATK/commit/1ecdc22fbea6e5e1248284d4f87b40e201fbc273,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/8a9a0d461becd103ef4346a90572b0527c9b8692,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/57b15bbd467cc80dac5628d2d65793492404981e,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/04959ceb667da365d649a85514505978ac4692c1,0.2
-1,https://www.github.com/belisariops/ATK/commit/ddcf00e814598b800c7e063c43c20ff6e739279e,0.2
-1,https://www.github.com/belisariops/ATK/commit/6cfdb024b88039568f9f16d7a8beadc965a849ea,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/bd288202b64cfa90373b6c2ab1c816b7ae5f02ae,0.2
-1,https://www.github.com/belisariops/ATK/commit/50d21218fe2758f7ef97b3ef4b2c51a47ffb0013,0.2
-1,https://www.github.com/belisariops/ATK/commit/30c440219d40eb51d6d2cbebc985ae35410afaaa,0.2
-1,https://www.github.com/belisariops/ATK/commit/488f0b8d388707a74d6ec725c1146386726ea666,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/160a07f9eb2aeb51f54027abd6ce80a1b4a683cd,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/27ab814b086e2705c674e30f3103bccb557dadb5,0.2
-1,https://www.github.com/belisariops/ATK/commit/439bc9c0febb74638b8ecef227d761c9f9739577,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/959e9241b99428e77f3e1842d60c8da0e42f0362,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/65fda906e3d5844150b35d6715bd2b1f5fc33c4a,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/fec4b26f0dc3ad90ea293a6d637cb6a80ac6e962,0.2
-1,https://www.github.com/belisariops/ATK/commit/d2715aa69480d57fb2fd630a5ba0bd706e8d3b36,0.2
-1,https://www.github.com/belisariops/ATK/commit/23a86f060d960a2a7487265250923d648ab2bc82,0.2
-1,https://www.github.com/belisariops/ATK/commit/23a86f060d960a2a7487265250923d648ab2bc82,0.2
-1,https://www.github.com/belisariops/ATK/commit/9d3e11e3efba3ea617937dc1a69f6256c409b4ea,0.2
-1,https://www.github.com/belisariops/ATK/commit/6822e0a6ef671d5abbabea22cf5cbdd81f7b8846,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/5ba633f92a1a98d3f9938ce943e8114515f2dc07,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/32975335c1df92b26a42e65134e249d585b83035,0.2
-1,https://www.github.com/belisariops/ATK/commit/2103823e3dd501e17b22fa9e7c40585f883dae53,0.2
-1,https://www.github.com/belisariops/ATK/commit/5fcc7adf71205229fe3246c1435cf08c7561a3e5,0.2
-1,https://www.github.com/belisariops/ATK/commit/62eb88bdc25b731acd6ecaf3fbccee605dc05114,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/a9e1662b52ddbda8c9d2acac003de01e988ee423,0.2
-1,https://www.github.com/belisariops/ATK/commit/ca68e742f1db447f5a5067ca47837bbe17ed7da1,0.2
-1,https://www.github.com/belisariops/ATK/commit/3a678aab771e8f36099c34a0b88e260b1976e22f,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/1daf84eabe967de151d9b80f66d0908dfe3b5047,0.2
-1,https://www.github.com/belisariops/ATK/commit/df332bbcc077b598a40ee848c0fa258c8ec311e3,0.2
-1,https://www.github.com/PaperTanuki/mochadoom/commit/cf4ac8dacf08d48419e7a986be72ef781ea310f5,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/d6eb7f3ad4506f96d3ed263641cd0e47d69b5f9f,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/7ca243c3a59a3d25c15eb79fc0a40d852100f96f,0.2
